product_id,product_name,category,price,timestamp
25068,Product 25068,Wearables,416.82,2025-02-20T14:14:31.775-07:00
25069,Product 25069,Kitchen,896.99,2025-02-20T14:14:31.775-07:00
25070,Product 25070,Electronics,449.84,2025-02-20T14:14:31.775-07:00
25071,Product 25071,Electronics,283.08,2025-02-20T14:14:31.775-07:00
25072,Product 25072,Electronics,543.15,2025-02-20T14:14:31.775-07:00
25073,Product 25073,Electronics,301.03,2025-02-20T14:14:31.775-07:00
25074,Product 25074,Home Decor,950.16,2025-02-20T14:14:31.775-07:00
25075,Product 25075,Electronics,809.16,2025-02-20T14:14:31.775-07:00
25076,Product 25076,Sports,145.6,2025-02-20T14:14:31.775-07:00
25077,Product 25077,Sports,492.66,2025-02-20T14:14:31.775-07:00
25078,Product 25078,Home Decor,971.75,2025-02-20T14:14:31.775-07:00
25079,Product 25079,Home Decor,294.19,2025-02-20T14:14:31.775-07:00
25080,Product 25080,Electronics,342.44,2025-02-20T14:14:31.775-07:00
25081,Product 25081,Wearables,742.67,2025-02-20T14:14:31.775-07:00
25082,Product 25082,Sports,806.04,2025-02-20T14:14:31.775-07:00
25083,Product 25083,Wearables,466.32,2025-02-20T14:14:31.775-07:00
25084,Product 25084,Sports,868.38,2025-02-20T14:14:31.775-07:00
25085,Product 25085,Wearables,230.1,2025-02-20T14:14:31.775-07:00
25086,Product 25086,Electronics,219.69,2025-02-20T14:14:31.775-07:00
25087,Product 25087,Home Decor,259.71,2025-02-20T14:14:31.775-07:00
25088,Product 25088,Wearables,697.86,2025-02-20T14:14:31.775-07:00
25089,Product 25089,Wearables,820.39,2025-02-20T14:14:31.775-07:00
25090,Product 25090,Wearables,888.95,2025-02-20T14:14:31.775-07:00
25091,Product 25091,Home Decor,386.97,2025-02-20T14:14:31.775-07:00
25092,Product 25092,Kitchen,139.78,2025-02-20T14:14:31.775-07:00
25093,Product 25093,Home Decor,159.42,2025-02-20T14:14:31.775-07:00
25094,Product 25094,Sports,498.74,2025-02-20T14:14:31.775-07:00
25095,Product 25095,Home Decor,684.84,2025-02-20T14:14:31.775-07:00
25096,Product 25096,Wearables,389.69,2025-02-20T14:14:31.775-07:00
25097,Product 25097,Kitchen,110.95,2025-02-20T14:14:31.775-07:00
25098,Product 25098,Home Decor,554.45,2025-02-20T14:14:31.775-07:00
25099,Product 25099,Home Decor,774.6,2025-02-20T14:14:31.775-07:00
25100,Product 25100,Electronics,335.79,2025-02-20T14:14:31.775-07:00
25101,Product 25101,Home Decor,557.05,2025-02-20T14:14:31.775-07:00
25102,Product 25102,Wearables,774.42,2025-02-20T14:14:31.775-07:00
25103,Product 25103,Kitchen,110.51,2025-02-20T14:14:31.775-07:00
25104,Product 25104,Wearables,388.15,2025-02-20T14:14:31.775-07:00
25105,Product 25105,Home Decor,668.18,2025-02-20T14:14:31.775-07:00
25106,Product 25106,Kitchen,244.85,2025-02-20T14:14:31.775-07:00
25107,Product 25107,Kitchen,349.31,2025-02-20T14:14:31.775-07:00
25108,Product 25108,Kitchen,7.03,2025-02-20T14:14:31.775-07:00
25109,Product 25109,Electronics,392.61,2025-02-20T14:14:31.775-07:00
25110,Product 25110,Wearables,419.29,2025-02-20T14:14:31.775-07:00
25111,Product 25111,Electronics,437.22,2025-02-20T14:14:31.775-07:00
25112,Product 25112,Kitchen,682.46,2025-02-20T14:14:31.775-07:00
25113,Product 25113,Sports,924.39,2025-02-20T14:14:31.775-07:00
25114,Product 25114,Electronics,294.73,2025-02-20T14:14:31.775-07:00
25115,Product 25115,Sports,615.51,2025-02-20T14:14:31.775-07:00
25116,Product 25116,Electronics,126.17,2025-02-20T14:14:31.775-07:00
25117,Product 25117,Wearables,48.85,2025-02-20T14:14:31.775-07:00
25118,Product 25118,Electronics,370.75,2025-02-20T14:14:31.775-07:00
25119,Product 25119,Wearables,38.05,2025-02-20T14:14:31.775-07:00
25120,Product 25120,Wearables,619.18,2025-02-20T14:14:31.775-07:00
25121,Product 25121,Sports,787.12,2025-02-20T14:14:31.775-07:00
25122,Product 25122,Home Decor,307.96,2025-02-20T14:14:31.775-07:00
25123,Product 25123,Electronics,942.17,2025-02-20T14:14:31.775-07:00
25124,Product 25124,Kitchen,412.65,2025-02-20T14:14:31.775-07:00
25125,Product 25125,Electronics,741.23,2025-02-20T14:14:31.775-07:00
25126,Product 25126,Home Decor,678.09,2025-02-20T14:14:31.775-07:00
25127,Product 25127,Sports,95.83,2025-02-20T14:14:31.775-07:00
25128,Product 25128,Electronics,248.6,2025-02-20T14:14:31.775-07:00
25129,Product 25129,Kitchen,962.98,2025-02-20T14:14:31.775-07:00
25130,Product 25130,Wearables,433.3,2025-02-20T14:14:31.775-07:00
25131,Product 25131,Kitchen,940.47,2025-02-20T14:14:31.775-07:00
25132,Product 25132,Kitchen,629.09,2025-02-20T14:14:31.775-07:00
25133,Product 25133,Wearables,102.42,2025-02-20T14:14:31.775-07:00
25134,Product 25134,Sports,950.19,2025-02-20T14:14:31.775-07:00
25135,Product 25135,Electronics,556.88,2025-02-20T14:14:31.775-07:00
25136,Product 25136,Kitchen,825.72,2025-02-20T14:14:31.775-07:00
25137,Product 25137,Wearables,634.54,2025-02-20T14:14:31.775-07:00
25138,Product 25138,Electronics,784.74,2025-02-20T14:14:31.775-07:00
25139,Product 25139,Kitchen,359.42,2025-02-20T14:14:31.775-07:00
25140,Product 25140,Electronics,573.58,2025-02-20T14:14:31.775-07:00
25141,Product 25141,Wearables,455.23,2025-02-20T14:14:31.775-07:00
25142,Product 25142,Home Decor,137.22,2025-02-20T14:14:31.775-07:00
25143,Product 25143,Home Decor,557.84,2025-02-20T14:14:31.775-07:00
25144,Product 25144,Sports,814.33,2025-02-20T14:14:31.775-07:00
25145,Product 25145,Sports,700.77,2025-02-20T14:14:31.775-07:00
25146,Product 25146,Wearables,704.26,2025-02-20T14:14:31.775-07:00
25147,Product 25147,Wearables,524.42,2025-02-20T14:14:31.775-07:00
25148,Product 25148,Home Decor,587.38,2025-02-20T14:14:31.775-07:00
25149,Product 25149,Electronics,798.29,2025-02-20T14:14:31.775-07:00
25150,Product 25150,Home Decor,744.8,2025-02-20T14:14:31.775-07:00
25151,Product 25151,Home Decor,396.56,2025-02-20T14:14:31.775-07:00
25152,Product 25152,Wearables,998.03,2025-02-20T14:14:31.775-07:00
25153,Product 25153,Sports,297.12,2025-02-20T14:14:31.775-07:00
25154,Product 25154,Kitchen,504.2,2025-02-20T14:14:31.775-07:00
25155,Product 25155,Wearables,183.95,2025-02-20T14:14:31.775-07:00
25156,Product 25156,Home Decor,836.22,2025-02-20T14:14:31.775-07:00
25157,Product 25157,Home Decor,292.45,2025-02-20T14:14:31.775-07:00
25158,Product 25158,Home Decor,179.58,2025-02-20T14:14:31.775-07:00
25159,Product 25159,Sports,987.11,2025-02-20T14:14:31.775-07:00
25160,Product 25160,Sports,640.01,2025-02-20T14:14:31.775-07:00
25161,Product 25161,Electronics,486.8,2025-02-20T14:14:31.775-07:00
25162,Product 25162,Home Decor,885.49,2025-02-20T14:14:31.775-07:00
25163,Product 25163,Kitchen,497.75,2025-02-20T14:14:31.775-07:00
25164,Product 25164,Wearables,325.01,2025-02-20T14:14:31.775-07:00
25165,Product 25165,Sports,717.17,2025-02-20T14:14:31.775-07:00
25166,Product 25166,Home Decor,482.29,2025-02-20T14:14:31.775-07:00
25167,Product 25167,Kitchen,967.08,2025-02-20T14:14:31.775-07:00
25168,Product 25168,Sports,103.64,2025-02-20T14:14:31.775-07:00
25169,Product 25169,Kitchen,893.88,2025-02-20T14:14:31.775-07:00
25170,Product 25170,Home Decor,383.9,2025-02-20T14:14:31.775-07:00
25171,Product 25171,Sports,215.73,2025-02-20T14:14:31.775-07:00
25172,Product 25172,Wearables,743.83,2025-02-20T14:14:31.775-07:00
25173,Product 25173,Home Decor,496.41,2025-02-20T14:14:31.775-07:00
25174,Product 25174,Home Decor,271.71,2025-02-20T14:14:31.775-07:00
25175,Product 25175,Wearables,616.94,2025-02-20T14:14:31.775-07:00
25176,Product 25176,Sports,336.28,2025-02-20T14:14:31.775-07:00
25177,Product 25177,Kitchen,834.79,2025-02-20T14:14:31.775-07:00
25178,Product 25178,Wearables,192.47,2025-02-20T14:14:31.775-07:00
25179,Product 25179,Kitchen,431.35,2025-02-20T14:14:31.775-07:00
25180,Product 25180,Electronics,914.86,2025-02-20T14:14:31.775-07:00
25181,Product 25181,Home Decor,912.64,2025-02-20T14:14:31.775-07:00
25182,Product 25182,Home Decor,638.06,2025-02-20T14:14:31.775-07:00
25183,Product 25183,Home Decor,17.32,2025-02-20T14:14:31.775-07:00
25184,Product 25184,Home Decor,504.07,2025-02-20T14:14:31.775-07:00
25185,Product 25185,Sports,305.48,2025-02-20T14:14:31.775-07:00
25186,Product 25186,Electronics,182.64,2025-02-20T14:14:31.775-07:00
25187,Product 25187,Wearables,951.55,2025-02-20T14:14:31.775-07:00
25188,Product 25188,Home Decor,132.53,2025-02-20T14:14:31.775-07:00
25189,Product 25189,Home Decor,308.21,2025-02-20T14:14:31.775-07:00
25190,Product 25190,Wearables,849.67,2025-02-20T14:14:31.775-07:00
25191,Product 25191,Home Decor,690.85,2025-02-20T14:14:31.775-07:00
25192,Product 25192,Electronics,823.49,2025-02-20T14:14:31.775-07:00
25193,Product 25193,Wearables,872.58,2025-02-20T14:14:31.775-07:00
25194,Product 25194,Electronics,657.3,2025-02-20T14:14:31.775-07:00
25195,Product 25195,Electronics,958.02,2025-02-20T14:14:31.775-07:00
25196,Product 25196,Sports,46.26,2025-02-20T14:14:31.775-07:00
25197,Product 25197,Home Decor,728.13,2025-02-20T14:14:31.775-07:00
25198,Product 25198,Home Decor,768.13,2025-02-20T14:14:31.775-07:00
25199,Product 25199,Wearables,747.11,2025-02-20T14:14:31.775-07:00
25200,Product 25200,Home Decor,10.97,2025-02-20T14:14:31.775-07:00
25201,Product 25201,Electronics,259.68,2025-02-20T14:14:31.775-07:00
25202,Product 25202,Wearables,822.28,2025-02-20T14:14:31.775-07:00
25203,Product 25203,Wearables,200.08,2025-02-20T14:14:31.775-07:00
25204,Product 25204,Wearables,141.4,2025-02-20T14:14:31.775-07:00
25205,Product 25205,Wearables,373.65,2025-02-20T14:14:31.775-07:00
25206,Product 25206,Electronics,176.68,2025-02-20T14:14:31.775-07:00
25207,Product 25207,Wearables,652.86,2025-02-20T14:14:31.775-07:00
25208,Product 25208,Sports,998.99,2025-02-20T14:14:31.775-07:00
25209,Product 25209,Sports,456.42,2025-02-20T14:14:31.775-07:00
25210,Product 25210,Wearables,808.89,2025-02-20T14:14:31.775-07:00
25211,Product 25211,Kitchen,633.96,2025-02-20T14:14:31.775-07:00
25212,Product 25212,Electronics,224.22,2025-02-20T14:14:31.775-07:00
25213,Product 25213,Home Decor,726.05,2025-02-20T14:14:31.775-07:00
25214,Product 25214,Electronics,480.15,2025-02-20T14:14:31.775-07:00
25215,Product 25215,Electronics,564.54,2025-02-20T14:14:31.775-07:00
25216,Product 25216,Electronics,197.4,2025-02-20T14:14:31.775-07:00
25217,Product 25217,Electronics,273.61,2025-02-20T14:14:31.775-07:00
25218,Product 25218,Electronics,441.97,2025-02-20T14:14:31.775-07:00
25219,Product 25219,Electronics,399.5,2025-02-20T14:14:31.775-07:00
25220,Product 25220,Sports,648.94,2025-02-20T14:14:31.775-07:00
25221,Product 25221,Home Decor,163.83,2025-02-20T14:14:31.775-07:00
25222,Product 25222,Sports,669.56,2025-02-20T14:14:31.775-07:00
25223,Product 25223,Sports,60.62,2025-02-20T14:14:31.775-07:00
25224,Product 25224,Wearables,937.78,2025-02-20T14:14:31.775-07:00
25225,Product 25225,Electronics,438.24,2025-02-20T14:14:31.775-07:00
25226,Product 25226,Wearables,154.22,2025-02-20T14:14:31.775-07:00
25227,Product 25227,Wearables,541.44,2025-02-20T14:14:31.775-07:00
25228,Product 25228,Kitchen,882.34,2025-02-20T14:14:31.775-07:00
25229,Product 25229,Sports,247.86,2025-02-20T14:14:31.775-07:00
25230,Product 25230,Electronics,192.53,2025-02-20T14:14:31.775-07:00
25231,Product 25231,Wearables,657.24,2025-02-20T14:14:31.775-07:00
25232,Product 25232,Wearables,728.3,2025-02-20T14:14:31.775-07:00
25233,Product 25233,Kitchen,577.31,2025-02-20T14:14:31.775-07:00
25234,Product 25234,Electronics,358.98,2025-02-20T14:14:31.775-07:00
25235,Product 25235,Electronics,755.48,2025-02-20T14:14:31.775-07:00
25236,Product 25236,Kitchen,660.41,2025-02-20T14:14:31.775-07:00
25237,Product 25237,Electronics,258.89,2025-02-20T14:14:31.775-07:00
25238,Product 25238,Kitchen,259.72,2025-02-20T14:14:31.775-07:00
25239,Product 25239,Kitchen,161.66,2025-02-20T14:14:31.775-07:00
25240,Product 25240,Wearables,35.29,2025-02-20T14:14:31.775-07:00
25241,Product 25241,Sports,935.22,2025-02-20T14:14:31.775-07:00
25242,Product 25242,Electronics,639.69,2025-02-20T14:14:31.775-07:00
25243,Product 25243,Home Decor,802.42,2025-02-20T14:14:31.775-07:00
25244,Product 25244,Kitchen,261.76,2025-02-20T14:14:31.775-07:00
25245,Product 25245,Wearables,658.99,2025-02-20T14:14:31.775-07:00
25246,Product 25246,Kitchen,262.14,2025-02-20T14:14:31.775-07:00
25247,Product 25247,Sports,916.66,2025-02-20T14:14:31.775-07:00
25248,Product 25248,Sports,702.12,2025-02-20T14:14:31.775-07:00
25249,Product 25249,Home Decor,500.49,2025-02-20T14:14:31.775-07:00
25250,Product 25250,Home Decor,668.23,2025-02-20T14:14:31.775-07:00
25251,Product 25251,Wearables,806.9,2025-02-20T14:14:31.775-07:00
25252,Product 25252,Home Decor,319.22,2025-02-20T14:14:31.775-07:00
25253,Product 25253,Kitchen,489.38,2025-02-20T14:14:31.775-07:00
25254,Product 25254,Wearables,463.02,2025-02-20T14:14:31.775-07:00
25255,Product 25255,Home Decor,440.76,2025-02-20T14:14:31.775-07:00
25256,Product 25256,Sports,872.28,2025-02-20T14:14:31.775-07:00
25257,Product 25257,Wearables,475.58,2025-02-20T14:14:31.775-07:00
25258,Product 25258,Kitchen,699.78,2025-02-20T14:14:31.775-07:00
25259,Product 25259,Home Decor,359.13,2025-02-20T14:14:31.775-07:00
25260,Product 25260,Electronics,587.38,2025-02-20T14:14:31.775-07:00
25261,Product 25261,Home Decor,15.44,2025-02-20T14:14:31.775-07:00
25262,Product 25262,Home Decor,830.99,2025-02-20T14:14:31.775-07:00
25263,Product 25263,Electronics,647.79,2025-02-20T14:14:31.775-07:00
25264,Product 25264,Wearables,358.46,2025-02-20T14:14:31.775-07:00
25265,Product 25265,Home Decor,785.77,2025-02-20T14:14:31.775-07:00
25266,Product 25266,Wearables,750.83,2025-02-20T14:14:31.775-07:00
25267,Product 25267,Electronics,172.76,2025-02-20T14:14:31.775-07:00
25268,Product 25268,Wearables,226.32,2025-02-20T14:14:31.775-07:00
25269,Product 25269,Home Decor,711.09,2025-02-20T14:14:31.775-07:00
25270,Product 25270,Sports,462.58,2025-02-20T14:14:31.775-07:00
25271,Product 25271,Kitchen,814.91,2025-02-20T14:14:31.775-07:00
25272,Product 25272,Wearables,234.5,2025-02-20T14:14:31.775-07:00
25273,Product 25273,Home Decor,441.7,2025-02-20T14:14:31.775-07:00
25274,Product 25274,Sports,340.25,2025-02-20T14:14:31.775-07:00
25275,Product 25275,Wearables,194.57,2025-02-20T14:14:31.775-07:00
25276,Product 25276,Kitchen,824.15,2025-02-20T14:14:31.775-07:00
25277,Product 25277,Home Decor,400.1,2025-02-20T14:14:31.775-07:00
25278,Product 25278,Electronics,947.09,2025-02-20T14:14:31.775-07:00
25279,Product 25279,Sports,228.1,2025-02-20T14:14:31.775-07:00
25280,Product 25280,Electronics,546.97,2025-02-20T14:14:31.775-07:00
25281,Product 25281,Electronics,625.41,2025-02-20T14:14:31.775-07:00
25282,Product 25282,Wearables,362.3,2025-02-20T14:14:31.775-07:00
25283,Product 25283,Wearables,583.63,2025-02-20T14:14:31.775-07:00
25284,Product 25284,Kitchen,881.08,2025-02-20T14:14:31.775-07:00
25285,Product 25285,Wearables,201.87,2025-02-20T14:14:31.775-07:00
25286,Product 25286,Electronics,539.88,2025-02-20T14:14:31.775-07:00
25287,Product 25287,Wearables,80.46,2025-02-20T14:14:31.775-07:00
25288,Product 25288,Wearables,759.7,2025-02-20T14:14:31.775-07:00
25289,Product 25289,Kitchen,971.25,2025-02-20T14:14:31.775-07:00
25290,Product 25290,Sports,420.15,2025-02-20T14:14:31.775-07:00
25291,Product 25291,Kitchen,175.63,2025-02-20T14:14:31.775-07:00
25292,Product 25292,Wearables,773.09,2025-02-20T14:14:31.775-07:00
25293,Product 25293,Sports,123.92,2025-02-20T14:14:31.775-07:00
25294,Product 25294,Kitchen,92.87,2025-02-20T14:14:31.775-07:00
25295,Product 25295,Electronics,996.02,2025-02-20T14:14:31.775-07:00
25296,Product 25296,Sports,563.53,2025-02-20T14:14:31.775-07:00
25297,Product 25297,Sports,459.15,2025-02-20T14:14:31.775-07:00
25298,Product 25298,Kitchen,570.28,2025-02-20T14:14:31.775-07:00
25299,Product 25299,Kitchen,820.49,2025-02-20T14:14:31.775-07:00
25300,Product 25300,Kitchen,701.54,2025-02-20T14:14:31.775-07:00
25301,Product 25301,Electronics,459.87,2025-02-20T14:14:31.775-07:00
25302,Product 25302,Kitchen,638.25,2025-02-20T14:14:31.775-07:00
25303,Product 25303,Electronics,694.7,2025-02-20T14:14:31.775-07:00
25304,Product 25304,Electronics,487.0,2025-02-20T14:14:31.775-07:00
25305,Product 25305,Home Decor,818.8,2025-02-20T14:14:31.775-07:00
25306,Product 25306,Kitchen,467.8,2025-02-20T14:14:31.775-07:00
25307,Product 25307,Kitchen,550.45,2025-02-20T14:14:31.775-07:00
25308,Product 25308,Home Decor,683.54,2025-02-20T14:14:31.775-07:00
25309,Product 25309,Sports,412.2,2025-02-20T14:14:31.775-07:00
25310,Product 25310,Electronics,44.92,2025-02-20T14:14:31.775-07:00
25311,Product 25311,Kitchen,633.96,2025-02-20T14:14:31.775-07:00
25312,Product 25312,Wearables,181.07,2025-02-20T14:14:31.775-07:00
25313,Product 25313,Sports,740.65,2025-02-20T14:14:31.775-07:00
25314,Product 25314,Sports,474.16,2025-02-20T14:14:31.775-07:00
25315,Product 25315,Electronics,178.48,2025-02-20T14:14:31.775-07:00
25316,Product 25316,Sports,115.01,2025-02-20T14:14:31.775-07:00
25317,Product 25317,Home Decor,45.86,2025-02-20T14:14:31.775-07:00
25318,Product 25318,Kitchen,241.89,2025-02-20T14:14:31.775-07:00
25319,Product 25319,Wearables,633.92,2025-02-20T14:14:31.775-07:00
25320,Product 25320,Electronics,519.38,2025-02-20T14:14:31.775-07:00
25321,Product 25321,Home Decor,284.29,2025-02-20T14:14:31.775-07:00
25322,Product 25322,Wearables,544.65,2025-02-20T14:14:31.775-07:00
25323,Product 25323,Home Decor,311.8,2025-02-20T14:14:31.775-07:00
25324,Product 25324,Sports,254.03,2025-02-20T14:14:31.775-07:00
25325,Product 25325,Wearables,97.79,2025-02-20T14:14:31.775-07:00
25326,Product 25326,Home Decor,230.73,2025-02-20T14:14:31.775-07:00
25327,Product 25327,Wearables,484.27,2025-02-20T14:14:31.775-07:00
25328,Product 25328,Sports,901.1,2025-02-20T14:14:31.775-07:00
25329,Product 25329,Electronics,148.41,2025-02-20T14:14:31.775-07:00
25330,Product 25330,Electronics,528.2,2025-02-20T14:14:31.775-07:00
25331,Product 25331,Sports,751.51,2025-02-20T14:14:31.775-07:00
25332,Product 25332,Home Decor,529.53,2025-02-20T14:14:31.775-07:00
25333,Product 25333,Electronics,946.7,2025-02-20T14:14:31.775-07:00
25334,Product 25334,Sports,474.93,2025-02-20T14:14:31.775-07:00
25335,Product 25335,Wearables,573.54,2025-02-20T14:14:31.775-07:00
25336,Product 25336,Wearables,219.34,2025-02-20T14:14:31.775-07:00
25337,Product 25337,Wearables,657.76,2025-02-20T14:14:31.775-07:00
25338,Product 25338,Kitchen,501.02,2025-02-20T14:14:31.775-07:00
25339,Product 25339,Kitchen,418.02,2025-02-20T14:14:31.775-07:00
25340,Product 25340,Wearables,957.86,2025-02-20T14:14:31.775-07:00
25341,Product 25341,Sports,456.99,2025-02-20T14:14:31.775-07:00
25342,Product 25342,Home Decor,218.49,2025-02-20T14:14:31.775-07:00
25343,Product 25343,Sports,473.51,2025-02-20T14:14:31.775-07:00
25344,Product 25344,Wearables,119.58,2025-02-20T14:14:31.775-07:00
25345,Product 25345,Kitchen,372.79,2025-02-20T14:14:31.775-07:00
25346,Product 25346,Sports,91.97,2025-02-20T14:14:31.775-07:00
25347,Product 25347,Home Decor,904.5,2025-02-20T14:14:31.775-07:00
25348,Product 25348,Kitchen,347.67,2025-02-20T14:14:31.775-07:00
25349,Product 25349,Home Decor,932.59,2025-02-20T14:14:31.775-07:00
25350,Product 25350,Wearables,187.25,2025-02-20T14:14:31.775-07:00
25351,Product 25351,Wearables,279.92,2025-02-20T14:14:31.775-07:00
25352,Product 25352,Kitchen,546.34,2025-02-20T14:14:31.775-07:00
25353,Product 25353,Home Decor,643.86,2025-02-20T14:14:31.775-07:00
25354,Product 25354,Electronics,860.79,2025-02-20T14:14:31.775-07:00
25355,Product 25355,Home Decor,288.09,2025-02-20T14:14:31.775-07:00
25356,Product 25356,Kitchen,627.22,2025-02-20T14:14:31.775-07:00
25357,Product 25357,Home Decor,223.42,2025-02-20T14:14:31.775-07:00
25358,Product 25358,Home Decor,46.97,2025-02-20T14:14:31.775-07:00
25359,Product 25359,Wearables,127.29,2025-02-20T14:14:31.775-07:00
25360,Product 25360,Wearables,324.55,2025-02-20T14:14:31.775-07:00
25361,Product 25361,Kitchen,985.66,2025-02-20T14:14:31.775-07:00
25362,Product 25362,Home Decor,63.74,2025-02-20T14:14:31.775-07:00
25363,Product 25363,Sports,417.45,2025-02-20T14:14:31.775-07:00
25364,Product 25364,Wearables,495.77,2025-02-20T14:14:31.775-07:00
25365,Product 25365,Wearables,584.17,2025-02-20T14:14:31.775-07:00
25366,Product 25366,Wearables,284.29,2025-02-20T14:14:31.775-07:00
25367,Product 25367,Wearables,714.42,2025-02-20T14:14:31.775-07:00
25368,Product 25368,Wearables,622.43,2025-02-20T14:14:31.775-07:00
25369,Product 25369,Home Decor,712.85,2025-02-20T14:14:31.775-07:00
25370,Product 25370,Wearables,530.36,2025-02-20T14:14:31.775-07:00
25371,Product 25371,Home Decor,895.38,2025-02-20T14:14:31.775-07:00
25372,Product 25372,Home Decor,729.58,2025-02-20T14:14:31.775-07:00
25373,Product 25373,Kitchen,417.18,2025-02-20T14:14:31.775-07:00
25374,Product 25374,Electronics,701.86,2025-02-20T14:14:31.775-07:00
25375,Product 25375,Electronics,113.77,2025-02-20T14:14:31.775-07:00
